Meldedatum;BundeslandID;Bundesland;NormalBettenBelCovid19;IntensivBettenKapGes;IntensivBettenBelCovid19;IntensivBettenBelNichtCovid19;IntensivBettenFrei;TestGesamt
16.02.2022 00:00:00;3;Niederösterreich;315;334;23;211;100;28803482
16.02.2022 00:00:00;4;Oberösterreich;296;333;29;177;127;21946608
16.02.2022 00:00:00;5;Salzburg;86;133;5;102;26;9835024
16.02.2022 00:00:00;6;Steiermark;328;341;25;187;129;18769513
16.02.2022 00:00:00;7;Tirol;202;184;22;125;37;8568222
16.02.2022 00:00:00;8;Vorarlberg;77;68;4;22;42;6502109
16.02.2022 00:00:00;9;Wien;540;489;71;244;174;47845622
16.02.2022 00:00:00;10;Österreich;2037;2107;197;1206;704;152823159
17.02.2022 00:00:00;1;Burgenland;65;58;4;20;34;4425694
17.02.2022 00:00:00;2;Kärnten;149;167;14;107;46;6147610
17.02.2022 00:00:00;3;Niederösterreich;320;334;25;213;96;29058471
17.02.2022 00:00:00;4;Oberösterreich;296;333;28;180;125;22022761
17.02.2022 00:00:00;5;Salzburg;88;133;6;100;27;9853473
17.02.2022 00:00:00;6;Steiermark;315;341;28;190;123;18809929
17.02.2022 00:00:00;7;Tirol;208;186;21;132;33;8590704
17.02.2022 00:00:00;8;Vorarlberg;77;68;5;17;46;6516524
17.02.2022 00:00:00;9;Wien;539;489;68;244;177;48144858
17.02.2022 00:00:00;10;Österreich;2057;2109;199;1203;707;153570024
18.02.2022 00:00:00;1;Burgenland;66;58;4;22;32;4440126
18.02.2022 00:00:00;2;Kärnten;150;167;14;110;43;6154764
18.02.2022 00:00:00;3;Niederösterreich;326;334;24;222;88;29097240
18.02.2022 00:00:00;4;Oberösterreich;315;333;27;167;139;22074982
18.02.2022 00:00:00;5;Salzburg;90;133;5;95;33;9869694
18.02.2022 00:00:00;6;Steiermark;314;341;25;191;125;18846722
18.02.2022 00:00:00;7;Tirol;202;185;18;126;41;8611340
18.02.2022 00:00:00;8;Vorarlberg;76;68;3;20;45;6530689
18.02.2022 00:00:00;9;Wien;545;489;67;244;178;48436267
18.02.2022 00:00:00;10;Österreich;2084;2108;187;1197;724;154061824
19.02.2022 00:00:00;1;Burgenland;65;58;6;19;33;4451110
19.02.2022 00:00:00;2;Kärnten;154;167;15;106;46;6170548
19.02.2022 00:00:00;3;Niederösterreich;337;334;26;205;103;29441149
19.02.2022 00:00:00;4;Oberösterreich;286;333;29;173;131;22121255
19.02.2022 00:00:00;5;Salzburg;82;133;2;101;30;9885774
19.02.2022 00:00:00;6;Steiermark;293;341;25;194;122;18890760
19.02.2022 00:00:00;7;Tirol;199;185;20;123;42;8633049
19.02.2022 00:00:00;8;Vorarlberg;72;68;2;20;46;6542080
19.02.2022 00:00:00;9;Wien;527;489;61;244;184;48637415
19.02.2022 00:00:00;10;Österreich;2015;2108;186;1185;737;154773140
20.02.2022 00:00:00;1;Burgenland;65;58;6;21;31;4465389
20.02.2022 00:00:00;2;Kärnten;165;167;13;109;45;6174146
20.02.2022 00:00:00;3;Niederösterreich;334;334;22;209;103;29479278
20.02.2022 00:00:00;4;Oberösterreich;301;333;34;156;143;22172066
20.02.2022 00:00:00;5;Salzburg;84;133;3;87;43;9902331
20.02.2022 00:00:00;6;Steiermark;304;341;28;173;140;18930185
20.02.2022 00:00:00;7;Tirol;210;185;19;114;52;8653804
20.02.2022 00:00:00;8;Vorarlberg;69;68;2;20;46;6552488
20.02.2022 00:00:00;9;Wien;530;489;61;244;184;48811516
20.02.2022 00:00:00;10;Österreich;2062;2108;188;1133;787;155141203
21.02.2022 00:00:00;1;Burgenland;63;58;6;25;27;4478643
21.02.2022 00:00:00;2;Kärnten;178;170;18;112;40;6179765
21.02.2022 00:00:00;3;Niederösterreich;337;334;25;203;106;29519143
21.02.2022 00:00:00;4;Oberösterreich;328;333;32;146;155;22219606
21.02.2022 00:00:00;5;Salzburg;103;133;3;86;44;9914364
21.02.2022 00:00:00;6;Steiermark;335;341;27;174;140;18957944
21.02.2022 00:00:00;7;Tirol;222;185;19;120;46;8669354
21.02.2022 00:00:00;8;Vorarlberg;74;68;2;26;40;6563320
21.02.2022 00:00:00;9;Wien;533;489;56;244;189;48862022
21.02.2022 00:00:00;10;Österreich;2173;2111;188;1136;787;155364161
22.02.2022 00:00:00;1;Burgenland;75;58;5;25;28;4493322
22.02.2022 00:00:00;2;Kärnten;173;170;20;116;34;6189837
22.02.2022 00:00:00;3;Niederösterreich;379;334;26;217;91;29568773
22.02.2022 00:00:00;4;Oberösterreich;315;333;31;161;141;22277309
22.02.2022 00:00:00;5;Salzburg;85;133;3;106;24;9934841
22.02.2022 00:00:00;6;Steiermark;348;341;26;194;121;18995438
22.02.2022 00:00:00;7;Tirol;209;187;19;134;34;8703762
22.02.2022 00:00:00;8;Vorarlberg;68;68;4;28;36;6575575
22.02.2022 00:00:00;9;Wien;529;489;63;244;182;49164993
22.02.2022 00:00:00;10;Österreich;2181;2113;197;1225;691;155903850
23.02.2022 00:00:00;1;Burgenland;67;58;4;25;29;4505513
23.02.2022 00:00:00;2;Kärnten;150;170;18;119;33;6201476
23.02.2022 00:00:00;3;Niederösterreich;389;334;27;217;90;29624669
23.02.2022 00:00:00;4;Oberösterreich;336;333;31;157;145;22328154
23.02.2022 00:00:00;5;Salzburg;98;135;3;103;29;9955322
23.02.2022 00:00:00;6;Steiermark;335;341;23;202;116;19082164
23.02.2022 00:00:00;7;Tirol;211;187;17;132;38;8722709
23.02.2022 00:00:00;8;Vorarlberg;64;68;4;27;37;6587642
23.02.2022 00:00:00;9;Wien;536;489;63;244;182;49461150
23.02.2022 00:00:00;10;Österreich;2186;2115;190;1226;699;156468799
24.02.2022 00:00:00;1;Burgenland;74;58;5;21;32;4524044
24.02.2022 00:00:00;2;Kärnten;163;170;17;105;48;6210362
24.02.2022 00:00:00;3;Niederösterreich;400;334;28;225;81;30033749
24.02.2022 00:00:00;4;Oberösterreich;332;333;35;157;141;22411222
24.02.2022 00:00:00;5;Salzburg;103;135;3;108;24;9972851
24.02.2022 00:00:00;6;Steiermark;329;341;24;197;120;19121170
24.02.2022 00:00:00;7;Tirol;228;185;17;128;40;8738459
24.02.2022 00:00:00;8;Vorarlberg;74;68;5;19;44;6599847
24.02.2022 00:00:00;9;Wien;522;489;66;244;179;49743194
24.02.2022 00:00:00;10;Österreich;2225;2113;200;1204;709;157354898
25.02.2022 00:00:00;1;Burgenland;85;58;5;22;31;4538683
25.02.2022 00:00:00;2;Kärnten;163;170;19;111;40;6215373
25.02.2022 00:00:00;3;Niederösterreich;408;334;27;215;92;30154990
25.02.2022 00:00:00;4;Oberösterreich;363;333;32;176;125;22462965
25.02.2022 00:00:00;5;Salzburg;101;135;5;119;11;9988376
25.02.2022 00:00:00;6;Steiermark;333;341;24;198;119;19156542
25.02.2022 00:00:00;7;Tirol;223;185;22;126;37;8738459
25.02.2022 00:00:00;8;Vorarlberg;74;68;5;20;43;6610872
25.02.2022 00:00:00;9;Wien;533;489;61;244;184;49992345
25.02.2022 00:00:00;10;Österreich;2283;2113;200;1231;682;157858605
26.02.2022 00:00:00;1;Burgenland;74;58;6;21;31;4566674
26.02.2022 00:00:00;2;Kärnten;151;167;18;112;37;6223205
26.02.2022 00:00:00;3;Niederösterreich;394;334;27;209;98;30478452
26.02.2022 00:00:00;4;Oberösterreich;337;333;26;161;146;22503719
26.02.2022 00:00:00;5;Salzburg;97;135;5;107;23;10003954
26.02.2022 00:00:00;6;Steiermark;321;341;28;185;128;19199244
26.02.2022 00:00:00;7;Tirol;209;185;20;116;49;8781334
26.02.2022 00:00:00;8;Vorarlberg;70;68;5;19;44;6621649
26.02.2022 00:00:00;9;Wien;518;489;58;244;187;50220579
26.02.2022 00:00:00;10;Österreich;2171;2110;193;1174;743;158598810
27.02.2022 00:00:00;1;Burgenland;73;58;7;20;31;4579061
27.02.2022 00:00:00;2;Kärnten;154;167;18;113;36;6233316
27.02.2022 00:00:00;3;Niederösterreich;392;334;26;196;112;30516723
27.02.2022 00:00:00;4;Oberösterreich;341;333;28;152;153;22549788
27.02.2022 00:00:00;5;Salzburg;90;135;6;97;32;10018323
27.02.2022 00:00:00;6;Steiermark;340;341;26;170;145;19233401
27.02.2022 00:00:00;7;Tirol;228;191;22;117;52;8800447
27.02.2022 00:00:00;8;Vorarlberg;67;68;6;18;44;6631505
27.02.2022 00:00:00;9;Wien;509;489;60;244;185;50379094
27.02.2022 00:00:00;10;Österreich;2194;2116;199;1127;790;158941658
28.02.2022 00:00:00;1;Burgenland;71;58;7;19;32;4589308
28.02.2022 00:00:00;2;Kärnten;160;170;17;116;37;6235639
28.02.2022 00:00:00;3;Niederösterreich;406;334;23;190;121;30552381
28.02.2022 00:00:00;4;Oberösterreich;382;333;27;158;148;22600374
28.02.2022 00:00:00;5;Salzburg;106;133;4;90;39;10030012
28.02.2022 00:00:00;6;Steiermark;347;341;25;180;136;19260366
28.02.2022 00:00:00;7;Tirol;240;185;23;112;50;8814459
28.02.2022 00:00:00;8;Vorarlberg;71;68;4;23;41;6641146
28.02.2022 00:00:00;9;Wien;489;489;57;244;188;50379094
28.02.2022 00:00:00;10;Österreich;2272;2111;187;1132;792;159102779
01.03.2022 00:00:00;1;Burgenland;79;58;8;23;27;4600528
01.03.2022 00:00:00;2;Kärnten;162;170;22;123;25;6238720
01.03.2022 00:00:00;3;Niederösterreich;439;334;21;207;106;30607107
01.03.2022 00:00:00;4;Oberösterreich;377;333;26;162;145;22656619
01.03.2022 00:00:00;5;Salzburg;99;133;4;94;35;10052104
01.03.2022 00:00:00;6;Steiermark;358;341;21;183;137;19305566
01.03.2022 00:00:00;7;Tirol;244;191;25;126;40;8838461
01.03.2022 00:00:00;8;Vorarlberg;76;68;4;26;38;6652575
01.03.2022 00:00:00;9;Wien;537;489;59;244;186;50704949
01.03.2022 00:00:00;10;Österreich;2371;2117;190;1188;739;159656629
02.03.2022 00:00:00;1;Burgenland;76;58;7;25;26;4611592
02.03.2022 00:00:00;2;Kärnten;182;170;21;122;27;6245590
02.03.2022 00:00:00;3;Niederösterreich;449;334;21;212;101;30961004
02.03.2022 00:00:00;4;Oberösterreich;380;333;23;151;159;22697776
02.03.2022 00:00:00;5;Salzburg;98;133;3;96;34;10070098
02.03.2022 00:00:00;6;Steiermark;356;341;25;183;133;19345418
02.03.2022 00:00:00;7;Tirol;242;191;21;131;39;8864497
02.03.2022 00:00:00;8;Vorarlberg;68;68;4;28;36;6664855
02.03.2022 00:00:00;9;Wien;555;489;63;244;182;51042999
02.03.2022 00:00:00;10;Österreich;2406;2117;188;1192;737;160503829
03.03.2022 00:00:00;1;Burgenland;77;58;6;26;26;4626761
03.03.2022 00:00:00;2;Kärnten;176;170;20;119;31;6264602
03.03.2022 00:00:00;3;Niederösterreich;433;334;23;234;77;31303849
03.03.2022 00:00:00;4;Oberösterreich;370;333;24;158;151;22767886
03.03.2022 00:00:00;5;Salzburg;102;134;5;100;29;10085786
03.03.2022 00:00:00;6;Steiermark;349;341;29;198;114;19409586
03.03.2022 00:00:00;7;Tirol;219;188;19;131;38;8885261
03.03.2022 00:00:00;8;Vorarlberg;72;68;6;28;34;6676232
03.03.2022 00:00:00;9;Wien;576;489;60;244;185;51285162
03.03.2022 00:00:00;10;Österreich;2374;2115;192;1238;685;161305125
04.03.2022 00:00:00;1;Burgenland;75;58;8;28;22;4639604
04.03.2022 00:00:00;2;Kärnten;162;170;19;114;37;6277919
04.03.2022 00:00:00;3;Niederösterreich;438;334;26;225;83;31336870
04.03.2022 00:00:00;4;Oberösterreich;361;333;24;157;152;22815447
04.03.2022 00:00:00;5;Salzburg;90;133;5;108;20;10102022
04.03.2022 00:00:00;6;Steiermark;343;341;30;188;123;19444275
04.03.2022 00:00:00;7;Tirol;225;189;18;128;43;8903384
04.03.2022 00:00:00;8;Vorarlberg;68;68;7;32;29;6686897
04.03.2022 00:00:00;9;Wien;567;489;58;244;187;51315931
04.03.2022 00:00:00;10;Österreich;2329;2115;195;1224;696;161522349
05.03.2022 00:00:00;1;Burgenland;85;60;6;24;30;4654466
05.03.2022 00:00:00;2;Kärnten;162;170;18;114;38;6285287
05.03.2022 00:00:00;3;Niederösterreich;449;334;27;221;86;31639551
05.03.2022 00:00:00;4;Oberösterreich;362;333;29;146;158;22856087
05.03.2022 00:00:00;5;Salzburg;80;133;5;106;22;10116557
05.03.2022 00:00:00;6;Steiermark;353;341;29;191;121;19477458
05.03.2022 00:00:00;7;Tirol;207;188;17;123;48;8921682
05.03.2022 00:00:00;8;Vorarlberg;67;68;8;29;31;6697538
05.03.2022 00:00:00;9;Wien;562;489;59;244;186;51699358
05.03.2022 00:00:00;10;Österreich;2327;2116;198;1198;720;162347984
06.03.2022 00:00:00;1;Burgenland;91;60;8;26;26;4668546
06.03.2022 00:00:00;2;Kärnten;163;170;17;114;39;6289437
06.03.2022 00:00:00;3;Niederösterreich;404;334;26;193;115;31674025
06.03.2022 00:00:00;4;Oberösterreich;378;333;28;141;164;22887087
06.03.2022 00:00:00;5;Salzburg;84;133;4;93;36;10128343
06.03.2022 00:00:00;6;Steiermark;359;341;32;176;133;19509297
06.03.2022 00:00:00;7;Tirol;207;187;21;119;47;8937273
06.03.2022 00:00:00;8;Vorarlberg;60;68;8;26;34;6705125
06.03.2022 00:00:00;9;Wien;538;489;55;244;190;51856896
06.03.2022 00:00:00;10;Österreich;2284;2115;199;1132;784;162656029
07.03.2022 00:00:00;1;Burgenland;94;60;9;26;25;4679338
07.03.2022 00:00:00;2;Kärnten;168;170;16;110;44;6292674
07.03.2022 00:00:00;3;Niederösterreich;445;334;26;190;118;31712357
07.03.2022 00:00:00;4;Oberösterreich;405;333;25;135;173;22918100
07.03.2022 00:00:00;5;Salzburg;103;133;3;84;46;10137803
07.03.2022 00:00:00;6;Steiermark;383;341;28;179;134;19532189
07.03.2022 00:00:00;7;Tirol;235;190;20;113;57;8948601
07.03.2022 00:00:00;8;Vorarlberg;66;68;7;28;33;6713396
07.03.2022 00:00:00;9;Wien;566;489;56;244;189;51902717
07.03.2022 00:00:00;10;Österreich;2465;2118;190;1109;819;162837175
08.03.2022 00:00:00;1;Burgenland;95;60;9;28;23;4695828
08.03.2022 00:00:00;2;Kärnten;182;170;16;119;35;6304144
08.03.2022 00:00:00;3;Niederösterreich;478;334;30;205;99;31781251
08.03.2022 00:00:00;4;Oberösterreich;438;333;24;153;156;22964919
08.03.2022 00:00:00;5;Salzburg;109;133;2;98;33;10154622
08.03.2022 00:00:00;6;Steiermark;414;341;29;181;131;19562982
08.03.2022 00:00:00;7;Tirol;228;191;17;121;53;8972263
08.03.2022 00:00:00;8;Vorarlberg;70;68;9;29;30;6723977
08.03.2022 00:00:00;9;Wien;573;489;56;244;189;52304630
08.03.2022 00:00:00;10;Österreich;2587;2119;192;1178;749;163464616
09.03.2022 00:00:00;1;Burgenland;94;60;10;30;20;4706724
09.03.2022 00:00:00;2;Kärnten;182;170;13;127;30;6311359
09.03.2022 00:00:00;3;Niederösterreich;469;334;31;212;91;31885412
09.03.2022 00:00:00;4;Oberösterreich;406;333;23;150;160;23002676
09.03.2022 00:00:00;5;Salzburg;100;133;3;108;22;10167924
09.03.2022 00:00:00;6;Steiermark;403;341;28;184;129;19629565
09.03.2022 00:00:00;7;Tirol;188;184;17;126;41;8989988
09.03.2022 00:00:00;8;Vorarlberg;66;68;7;30;31;6734870
09.03.2022 00:00:00;9;Wien;603;489;51;244;194;52645283
09.03.2022 00:00:00;10;Österreich;2511;2112;183;1211;718;164073801
10.03.2022 00:00:00;1;Burgenland;100;60;10;28;22;4720958
10.03.2022 00:00:00;2;Kärnten;198;170;12;118;40;6321600
10.03.2022 00:00:00;3;Niederösterreich;456;334;29;212;93;32207075
10.03.2022 00:00:00;4;Oberösterreich;372;333;25;156;152;23056771
10.03.2022 00:00:00;5;Salzburg;96;133;3;109;21;10180681
10.03.2022 00:00:00;6;Steiermark;421;341;26;194;121;19662740
10.03.2022 00:00:00;7;Tirol;199;189;18;129;42;9009009
10.03.2022 00:00:00;8;Vorarlberg;73;68;6;31;31;6743669
10.03.2022 00:00:00;9;Wien;594;489;49;244;196;52974412
10.03.2022 00:00:00;10;Österreich;2509;2117;178;1221;718;164876915
11.03.2022 00:00:00;1;Burgenland;102;60;9;28;23;4732903
11.03.2022 00:00:00;2;Kärnten;209;170;10;124;36;6326357
11.03.2022 00:00:00;3;Niederösterreich;495;334;27;202;105;32238864
11.03.2022 00:00:00;4;Oberösterreich;375;333;23;155;155;23090450
11.03.2022 00:00:00;5;Salzburg;96;133;3;102;28;10195415
11.03.2022 00:00:00;6;Steiermark;426;341;32;182;127;19697947
11.03.2022 00:00:00;7;Tirol;190;187;20;124;43;9025508
11.03.2022 00:00:00;8;Vorarlberg;78;68;5;32;31;6755308
11.03.2022 00:00:00;9;Wien;595;489;54;244;191;53284695
11.03.2022 00:00:00;10;Österreich;2566;2115;183;1193;739;165347447
12.03.2022 00:00:00;1;Burgenland;91;60;12;22;26;4760814
12.03.2022 00:00:00;2;Kärnten;207;167;12;126;29;6331997
12.03.2022 00:00:00;3;Niederösterreich;504;334;27;201;106;32514929
12.03.2022 00:00:00;4;Oberösterreich;381;333;22;161;150;23125285
12.03.2022 00:00:00;5;Salzburg;98;133;3;100;30;10207263
12.03.2022 00:00:00;6;Steiermark;403;341;34;177;130;19730085
12.03.2022 00:00:00;7;Tirol;197;187;15;113;59;9043292
12.03.2022 00:00:00;8;Vorarlberg;83;68;5;32;31;6765351
12.03.2022 00:00:00;9;Wien;583;489;51;244;194;53532619
12.03.2022 00:00:00;10;Österreich;2547;2112;181;1176;755;166011635
13.03.2022 00:00:00;1;Burgenland;104;60;13;23;24;4769933
13.03.2022 00:00:00;2;Kärnten;219;167;14;123;30;6335180
13.03.2022 00:00:00;3;Niederösterreich;480;334;29;185;120;32552933
13.03.2022 00:00:00;4;Oberösterreich;413;333;24;155;154;23152452
13.03.2022 00:00:00;5;Salzburg;98;133;4;91;38;10218955
13.03.2022 00:00:00;6;Steiermark;408;341;38;164;139;19756262
13.03.2022 00:00:00;7;Tirol;196;187;15;114;58;9059300
13.03.2022 00:00:00;8;Vorarlberg;83;68;5;32;31;6773498
13.03.2022 00:00:00;9;Wien;598;489;51;244;194;53759794
13.03.2022 00:00:00;10;Österreich;2599;2112;193;1131;788;166378307
14.03.2022 00:00:00;1;Burgenland;104;60;12;23;25;4780115
14.03.2022 00:00:00;2;Kärnten;232;170;16;123;31;6342402
14.03.2022 00:00:00;3;Niederösterreich;496;334;32;182;120;32582449
14.03.2022 00:00:00;4;Oberösterreich;415;333;21;148;164;23185145
14.03.2022 00:00:00;5;Salzburg;99;133;4;85;44;10226785
14.03.2022 00:00:00;6;Steiermark;442;341;37;168;136;19782498
14.03.2022 00:00:00;7;Tirol;216;187;17;107;63;9071965
14.03.2022 00:00:00;8;Vorarlberg;93;68;7;27;34;6782493
14.03.2022 00:00:00;9;Wien;578;489;54;244;191;53969738
14.03.2022 00:00:00;10;Österreich;2675;2115;200;1107;808;166723590
15.03.2022 00:00:00;1;Burgenland;107;60;14;23;23;4793429
15.03.2022 00:00:00;2;Kärnten;226;170;17;123;30;6356459
15.03.2022 00:00:00;3;Niederösterreich;519;334;37;200;97;32643128
15.03.2022 00:00:00;4;Oberösterreich;446;333;23;153;157;23219191
15.03.2022 00:00:00;5;Salzburg;104;133;4;97;32;10262711
15.03.2022 00:00:00;6;Steiermark;479;341;32;191;118;19812777
15.03.2022 00:00:00;7;Tirol;198;188;19;118;51;9106530
15.03.2022 00:00:00;8;Vorarlberg;91;68;8;30;30;6793974
15.03.2022 00:00:00;9;Wien;616;489;64;244;181;54280070
15.03.2022 00:00:00;10;Österreich;2786;2116;218;1179;719;167268269
16.03.2022 00:00:00;1;Burgenland;108;60;12;30;18;4801960
16.03.2022 00:00:00;2;Kärnten;252;170;16;125;29;6362424
16.03.2022 00:00:00;3;Niederösterreich;516;334;37;199;98;33210108
16.03.2022 00:00:00;4;Oberösterreich;435;333;25;162;146;23252699
16.03.2022 00:00:00;5;Salzburg;105;133;7;96;30;10279156
16.03.2022 00:00:00;6;Steiermark;467;341;30;200;111;19868149
16.03.2022 00:00:00;7;Tirol;207;190;17;121;52;9124558
16.03.2022 00:00:00;8;Vorarlberg;98;68;7;32;29;6806748
16.03.2022 00:00:00;9;Wien;613;489;67;244;178;54619617
16.03.2022 00:00:00;10;Österreich;2801;2118;218;1209;691;168325419
17.03.2022 00:00:00;1;Burgenland;116;60;14;28;18;4815693
17.03.2022 00:00:00;2;Kärnten;245;170;15;117;38;6370886
17.03.2022 00:00:00;3;Niederösterreich;546;332;34;206;92;33521861
17.03.2022 00:00:00;4;Oberösterreich;465;333;24;160;149;23278596
17.03.2022 00:00:00;5;Salzburg;106;133;6;102;25;10293005
17.03.2022 00:00:00;6;Steiermark;460;341;25;200;116;19912776
17.03.2022 00:00:00;7;Tirol;206;178;18;124;36;9142175
17.03.2022 00:00:00;8;Vorarlberg;91;68;4;34;30;6818126
17.03.2022 00:00:00;9;Wien;631;489;67;244;178;54940896
17.03.2022 00:00:00;10;Österreich;2866;2104;207;1215;682;169094014
18.03.2022 00:00:00;1;Burgenland;114;60;13;32;15;4825377
18.03.2022 00:00:00;2;Kärnten;245;170;15;117;38;6379050
18.03.2022 00:00:00;3;Niederösterreich;551;332;30;206;96;33555497
18.03.2022 00:00:00;4;Oberösterreich;449;333;23;155;155;23335348
18.03.2022 00:00:00;5;Salzburg;109;133;5;99;29;10306086
18.03.2022 00:00:00;6;Steiermark;454;348;31;196;121;19946415
18.03.2022 00:00:00;7;Tirol;196;182;19;109;54;9158131
18.03.2022 00:00:00;8;Vorarlberg;95;68;4;30;34;6828313
18.03.2022 00:00:00;9;Wien;599;489;68;244;177;55232056
18.03.2022 00:00:00;10;Österreich;2812;2115;208;1188;719;169566273
19.03.2022 00:00:00;1;Burgenland;122;60;13;30;17;4858816
19.03.2022 00:00:00;2;Kärnten;256;170;19;113;38;6386876
19.03.2022 00:00:00;3;Niederösterreich;551;332;26;204;102;33807219
19.03.2022 00:00:00;4;Oberösterreich;412;333;20;161;152;23363570
19.03.2022 00:00:00;5;Salzburg;105;133;4;87;42;10315495
19.03.2022 00:00:00;6;Steiermark;437;348;36;172;140;19973728
19.03.2022 00:00:00;7;Tirol;200;188;19;120;49;9173573
19.03.2022 00:00:00;8;Vorarlberg;94;68;4;30;34;6838116
19.03.2022 00:00:00;9;Wien;629;489;67;244;178;55563807
19.03.2022 00:00:00;10;Österreich;2806;2121;208;1161;752;170281200
20.03.2022 00:00:00;1;Burgenland;115;60;15;29;16;4869057
20.03.2022 00:00:00;2;Kärnten;264;170;19;112;39;6390259
20.03.2022 00:00:00;3;Niederösterreich;529;332;27;188;117;33840357
20.03.2022 00:00:00;4;Oberösterreich;416;333;20;153;160;23386323
20.03.2022 00:00:00;5;Salzburg;113;133;3;87;43;10324706
20.03.2022 00:00:00;6;Steiermark;469;348;33;166;149;20003431
20.03.2022 00:00:00;7;Tirol;208;186;19;118;49;9187552
20.03.2022 00:00:00;8;Vorarlberg;97;68;4;30;34;6845936
20.03.2022 00:00:00;9;Wien;603;489;63;244;182;55785608
20.03.2022 00:00:00;10;Österreich;2814;2119;203;1127;789;170633229
21.03.2022 00:00:00;1;Burgenland;122;60;13;25;22;4880409
21.03.2022 00:00:00;2;Kärnten;274;167;19;108;40;6393285
21.03.2022 00:00:00;3;Niederösterreich;561;332;36;187;109;33876245
21.03.2022 00:00:00;4;Oberösterreich;432;333;25;142;166;23413213
21.03.2022 00:00:00;5;Salzburg;118;133;4;87;42;10333381
21.03.2022 00:00:00;6;Steiermark;523;348;37;169;142;20025723
21.03.2022 00:00:00;7;Tirol;210;187;20;125;42;9198806
21.03.2022 00:00:00;8;Vorarlberg;97;68;3;27;38;6854229
21.03.2022 00:00:00;9;Wien;616;489;66;244;179;55990511
21.03.2022 00:00:00;10;Österreich;2953;2117;223;1114;780;170965802
22.03.2022 00:00:00;1;Burgenland;120;60;15;18;27;4892728
22.03.2022 00:00:00;2;Kärnten;255;167;17;102;48;6396801
22.03.2022 00:00:00;3;Niederösterreich;611;332;36;201;95;33940129
22.03.2022 00:00:00;4;Oberösterreich;455;333;24;148;161;23444183
22.03.2022 00:00:00;5;Salzburg;122;133;7;99;27;10347523
22.03.2022 00:00:00;6;Steiermark;528;348;38;174;136;20053254
22.03.2022 00:00:00;7;Tirol;220;187;21;139;27;9218153
22.03.2022 00:00:00;8;Vorarlberg;94;68;4;27;37;6864836
22.03.2022 00:00:00;9;Wien;654;489;70;244;175;56258318
22.03.2022 00:00:00;10;Österreich;3059;2117;232;1152;733;171415925
23.03.2022 00:00:00;1;Burgenland;119;60;14;27;19;4903146
23.03.2022 00:00:00;2;Kärnten;245;167;17;107;43;6411330
23.03.2022 00:00:00;3;Niederösterreich;620;332;35;194;103;33989796
23.03.2022 00:00:00;4;Oberösterreich;439;333;26;161;146;23475218
23.03.2022 00:00:00;5;Salzburg;123;133;7;94;32;10363211
23.03.2022 00:00:00;6;Steiermark;511;348;40;182;126;20108448
23.03.2022 00:00:00;7;Tirol;208;185;23;135;27;9238608
